,group_id,src_id,dst_id,edge_type
38108,0,4852,3005,5
38109,0,8437,7880,4
38110,0,5427,2765,5
38111,0,1925,8287,1
38112,0,6566,3924,2
38113,0,6516,8270,3
38114,0,4061,6835,3
38115,0,4457,441,3
38116,0,4065,4172,3
38117,0,2654,3422,3
38118,0,2670,7663,0
38119,0,5150,8561,2
38120,0,1753,130,5
38121,0,5739,5615,1
38122,0,777,2645,3
38123,0,1465,2012,2
38124,0,6265,1678,2
38125,0,4000,8079,5
38126,0,8745,26,4
38127,0,716,4892,3
38128,0,4570,8401,4
38129,0,9496,3466,5
38130,0,5688,9118,0
38131,0,2556,9695,4
38132,0,1250,5828,4
38133,0,7711,9229,4
38134,0,944,1066,2
38135,0,3336,661,3
38136,0,2251,6918,4
38137,0,8560,9523,5
38138,0,6707,5936,3
38139,0,9296,788,5
38140,0,4354,9905,4
38141,0,3499,4348,4
38142,0,1397,5874,4
38143,0,3554,2308,1
38144,0,6090,1038,2
38145,0,3664,7999,1
38146,0,2366,2761,3
38147,0,2188,6957,1
38148,0,9416,930,0
38149,0,5129,8304,1
38150,0,5170,4819,2
38151,0,4730,8483,5
38152,0,9806,1401,1
38153,0,7954,8245,3
38154,0,4959,8806,2
38155,0,8869,4980,3
38156,0,2252,5034,5
38157,0,5303,5525,3
38158,0,7349,349,3
38159,0,2839,3974,1
38160,0,4765,7933,2
38161,0,5829,8012,0
38162,0,9535,9898,5
38163,0,6431,4692,0
38164,0,9855,8348,2
38165,0,2273,657,2
38166,0,7041,7181,0
38167,0,9859,9504,2
38168,0,7471,3414,1
38169,0,9655,6982,2
38170,0,2586,827,0
38171,0,1932,6370,3
38172,0,2881,6320,3
38173,0,5318,7364,4
38174,0,3195,4947,4
38175,0,5143,6155,2
38176,0,3283,5950,5
38177,0,2406,8888,5
38178,0,1963,3509,1
38179,0,4190,4151,3
38180,0,9404,908,2
38181,0,272,8428,4
38182,0,8019,210,0
38183,0,9442,4279,2
38184,0,3811,9996,1
38185,0,6675,2604,3
38186,0,4748,6825,5
38187,0,179,2149,4
38188,0,3409,5270,0
38189,0,965,2269,5
38190,0,4767,4037,0
38191,0,978,6506,5
38192,0,3244,7610,1
38193,0,1821,2746,0
38194,0,534,5481,5
38195,0,4280,7656,0
38196,0,7796,3391,0
38197,0,1149,3547,0
38198,0,8522,5471,0
38199,0,3365,7931,1
38200,0,8105,217,4
38201,0,2868,3619,2
38202,0,5873,4763,4
38203,0,3843,1112,1
38204,0,8635,3535,1
38205,0,4647,3551,5
38206,0,1976,2970,1
38207,0,2880,9240,4
38208,0,6917,1637,1
38209,0,1789,1596,5
38210,0,5016,5031,5
38211,0,1950,7759,3
38212,0,2250,9188,0
38213,0,7129,757,0
38214,0,5319,6799,3
38215,0,3422,2169,4
38216,0,798,1848,3
38217,0,6902,2605,4
38218,0,3765,8352,0
38219,0,4678,5898,5
38220,0,5413,9596,1
38221,0,8507,1703,1
38222,0,576,9690,2
38223,0,1904,3703,4
38224,0,4916,244,3
38225,0,7850,9581,1
38226,0,6685,4203,1
38227,0,4420,5135,3
38228,0,4605,1836,1
38229,0,8780,4314,4
38230,0,7684,3605,2
38231,0,5251,3576,1
38232,0,7894,4708,2
38233,0,3309,6819,1
38234,0,1147,433,3
38235,0,9997,4091,5
38236,0,4915,3096,1
38237,0,797,1572,4
38238,0,1796,3603,5
38239,0,2685,8876,4
38240,0,3265,5816,2
38241,0,4395,6676,1
38242,0,7810,2073,1
38243,0,9848,5607,5
38244,0,5522,1394,0
38245,0,1170,3049,3
38246,0,2140,1727,1
38247,0,6636,3846,4
38248,0,4784,9450,0
38249,0,9547,7022,4
38250,0,1417,5483,4
38251,0,2646,4785,2
38252,0,7078,2409,0
38253,0,2220,1689,0
38254,0,1425,3880,4
38255,0,3189,2081,0
38256,0,3253,8300,4
38257,0,2009,8353,5
38258,0,8404,1485,3
38259,0,9680,745,3
38260,0,148,5535,1
38261,0,2296,1313,5
38262,0,2566,5057,0
38263,0,8466,2676,1
38264,0,656,6692,4
38265,0,8843,3767,2
38266,0,9041,2215,3
38267,0,849,7350,4
38268,0,3614,99,5
38269,0,8938,8157,4
38270,0,7573,6552,0
38271,0,3826,8108,0
38272,0,8149,2531,1
38273,0,4945,9151,0
38274,0,5775,3848,0
38275,0,2710,3294,0
38276,0,3149,4698,0
38277,0,3809,1289,5
38278,0,5676,2866,3
38279,0,4676,5721,3
38280,0,681,3059,3
38281,0,1567,6873,0
38282,0,9377,4578,1
38283,0,1264,2240,3
38284,0,7202,1240,3
38285,0,1523,6452,3
38286,0,7751,2978,1
38287,0,4627,7256,5
38288,0,8168,2126,4
38289,0,85,2088,5
38290,0,930,1077,2
38291,0,721,5284,1
38292,0,3386,3021,4
38293,0,5649,42,3
38294,0,3590,5987,0
38295,0,6818,5637,0
38296,0,6035,1305,4
38297,0,8896,2911,1
38298,0,7924,1376,0
38299,0,7309,7814,4
38300,0,7209,1244,0
38301,0,22,2583,5
38302,0,8507,6420,3
38303,0,1798,4650,4
38304,0,4601,7529,5
38305,0,3804,6179,4
38306,0,7441,83,0
38307,0,3161,6199,0
38308,0,5763,1432,0
38309,0,7168,6730,1
38310,0,7706,1752,4
38311,0,3077,2476,2
38312,0,1215,4825,3
38313,0,9049,4987,3
38314,0,6641,5077,5
38315,0,3570,6727,4
38316,0,4563,6049,4
38317,0,442,2978,2
38318,0,8858,1431,4
38319,0,4183,8621,3
38320,0,6349,6060,2
38321,0,725,5401,4
38322,0,2196,9668,1
38323,0,1924,9261,4
38324,0,4031,7325,0
38325,0,4703,9715,0
38326,0,2735,3674,0
38327,0,5419,9085,0
38328,0,6066,4691,0
38329,0,636,8126,5
38330,0,9323,4553,0
38331,0,6742,7102,0
38332,0,9150,2789,4
38333,0,4697,5037,4
38334,0,8803,9039,4
38335,0,1218,555,1
38336,0,1906,7844,2
38337,0,955,3203,5
38338,0,5727,8394,3
38339,0,5185,5535,3
38340,0,6554,5672,1
38341,0,2598,1819,5
38342,0,9178,8097,4
38343,0,451,1635,3
38344,0,1073,1520,5
38345,0,6060,1160,2
38346,0,9546,6009,5
38347,0,7421,5576,1
38348,0,3413,4558,4
38349,0,8676,4323,0
38350,0,5367,6490,4
38351,0,6215,2326,4
38352,0,2873,6201,5
38353,0,6248,3211,1
38354,0,3810,9545,3
38355,0,3141,9050,3
38356,0,7634,5600,1
38357,0,7598,3794,4
38358,0,9702,6943,3
38359,0,9690,1687,1
38360,0,9158,3771,0
38361,0,3413,3752,2
38362,0,5715,5164,2
38363,0,568,4000,5
38364,0,3710,5897,4
38365,0,7981,1674,3
38366,0,5879,1874,0
38367,0,9584,1814,2
38368,0,291,8786,1
38369,0,9063,4120,3
38370,0,9265,4279,1
38371,0,4142,3649,4
38372,0,1586,970,3
38373,0,6192,1236,0
38374,0,6091,9792,5
38375,0,771,8706,2
38376,0,5247,4126,2
38377,0,12,7835,4
38378,0,8339,638,3
38379,0,1371,1068,5
38380,0,7630,3493,5
38381,0,8851,9057,0
38382,0,3731,338,1
38383,0,3954,1410,0
38384,0,1346,7385,1
38385,0,2496,1444,3
38386,0,6874,8566,4
38387,0,4030,1452,4
38388,0,578,8642,2
38389,0,6138,9718,2
38390,0,8205,6626,4
38391,0,6323,8789,0
38392,0,5715,6398,3
38393,0,6804,6792,1
38394,0,7326,3381,2
38395,0,4389,1202,0
38396,0,5625,2616,2
38397,0,7782,5407,3
38398,0,3359,8315,0
38399,0,424,5903,0
38400,0,8389,9244,4
38401,0,989,3332,2
38402,0,2981,9767,4
38403,0,1235,5947,3
38404,0,1685,9261,1
38405,0,355,7537,4
38406,0,3478,2373,0
38407,0,1882,2804,3
38408,0,4224,3038,5
38409,0,70,3999,3
38410,0,8346,1255,1
38411,0,2423,8446,4
38412,0,9429,4075,2
38413,0,7861,4959,1
38414,0,3560,1078,5
38415,0,4892,753,5
38416,0,8870,8437,1
38417,0,7109,1277,1
38418,0,1137,8013,5
38419,0,3931,3126,5
38420,0,566,9408,3
38421,0,1718,383,5
38422,0,9177,6007,5
38423,0,710,2231,3
38424,0,6168,5510,5
38425,0,1449,7969,4
38426,0,5316,3082,0
38427,0,8822,3780,3
38428,0,8291,6577,5
38429,0,1523,963,0
38430,0,1019,4154,0
38431,0,2972,6821,0
38432,0,3164,9222,1
38433,0,1102,5138,1
38434,0,5058,3247,4
38435,0,898,5464,1
38436,0,5710,4755,1
38437,0,6442,9738,3
38438,0,8468,9406,1
38439,0,4554,7547,1
38440,0,8027,3836,2
38441,0,8441,199,5
38442,0,9017,684,2
38443,0,8712,9595,1
38444,0,5766,6767,1
38445,0,9798,4902,5
38446,0,4153,7560,5
38447,0,533,4072,3
38448,0,1526,8368,4
38449,0,4282,4366,2
38450,0,5025,1070,0
38451,0,9420,9560,4
38452,0,1977,3086,1
38453,0,5867,6666,5
38454,0,9087,649,2
38455,0,7334,4877,4
38456,0,4922,1251,2
38457,0,1082,2955,4
38458,0,4488,298,2
38459,0,1550,6971,5
38460,0,2439,1974,0
38461,0,1344,3804,2
38462,0,3979,4482,1
38463,0,3294,9668,4
38464,0,6916,7627,2
38465,0,6084,5601,1
38466,0,5078,3359,3
38467,0,7855,3120,0
38468,0,5592,2051,1
38469,0,8170,4414,4
38470,0,48,3413,2
38471,0,1283,6859,1
38472,0,3679,9286,2
38473,0,3336,4127,0
38474,0,7999,6593,2
38475,0,7726,1893,0
38476,0,6108,9828,3
38477,0,7506,8615,2
38478,0,7750,2172,0
38479,0,3093,8880,2
38480,0,8923,1175,0
38481,0,436,7461,5
38482,0,9633,9004,4
38483,0,8377,8804,5
38484,0,6860,3713,0
38485,0,5295,6852,2
38486,0,1607,2336,0
38487,0,3506,6086,2
38488,0,2893,1652,4
38489,0,4476,3523,4
38490,0,5740,5773,1
38491,0,8753,9038,4
38492,0,7949,4703,4
38493,0,4596,9870,1
38494,0,6660,50,4
38495,0,3625,5635,0
38496,0,6984,7937,4
38497,0,3241,5855,1
38498,0,9693,7669,4
38499,0,5437,2397,4
38500,0,3061,1639,2
38501,0,185,415,0
38502,0,869,7915,3
38503,0,236,8144,4
38504,0,920,4743,3
38505,0,5491,9308,2
38506,0,5360,233,1
38507,0,2221,7360,4
38508,0,2498,5118,5
38509,0,2127,8864,0
38510,0,8742,9722,3
38511,0,2848,5043,1
38512,0,2554,3907,4
38513,0,4352,3335,1
38514,0,9349,238,1
38515,0,1451,9222,3
38516,0,3671,8325,5
38517,0,685,7658,0
38518,0,5728,6367,5
38519,0,1823,1417,0
38520,0,1397,9036,2
38521,0,9991,6738,4
38522,0,9379,7523,2
38523,0,6987,8501,2
38524,0,2605,6766,4
38525,0,7541,1072,1
38526,0,6720,8241,3
38527,0,6090,4037,3
38528,0,6051,3726,4
38529,0,5846,3056,1
38530,0,7059,2337,3
38531,0,4303,7380,2
38532,0,7505,3317,1
38533,0,677,4736,3
38534,0,7506,7634,3
38535,0,3261,4588,2
38536,0,3847,3511,5
38537,0,3351,7348,0
38538,0,4687,5412,5
38539,0,7146,1167,4
38540,0,772,9658,3
38541,0,4069,3311,1
38542,0,5198,944,1
38543,0,6177,202,5
38544,0,1096,1599,5
38545,0,2991,2190,1
38546,0,539,3071,1
38547,0,1306,2788,3
38548,0,5965,1873,0
38549,0,6854,2794,0
38550,0,5586,6721,2
38551,0,7855,7678,4
38552,0,5346,5226,4
38553,0,8762,7348,2
38554,0,5414,2960,2
38555,0,1821,749,2
38556,0,5508,3565,4
38557,0,7700,7686,5
38558,0,3028,1960,3
38559,0,2304,5822,1
38560,0,1516,4729,4
38561,0,9854,1594,0
38562,0,6054,8847,1
38563,0,8460,4450,0
38564,0,588,4407,2
38565,0,8325,6711,4
38566,0,5793,7006,1
38567,0,2939,3245,1
38568,0,3108,5699,1
38569,0,1480,988,0
38570,0,4224,1660,0
38571,0,5253,5619,2
38572,0,9695,9492,1
38573,0,2066,4095,2
38574,0,8583,9363,2
38575,0,7322,5595,0
38576,0,3987,8306,2
38577,0,943,4349,4
38578,0,367,6381,4
38579,0,594,4787,1
38580,0,2015,9046,3
38581,0,52,8086,3
38582,0,4657,2207,0
38583,0,8710,6705,4
38584,0,3408,7070,1
38585,0,4378,93,3
38586,0,3654,6083,4
38587,0,2752,3352,1
38588,0,2008,5907,5
38589,0,1383,2271,2
38590,0,7578,4011,0
38591,0,6240,6352,0
38592,0,524,9582,0
38593,0,3596,1154,4
38594,0,7878,8490,1
38595,0,3912,4689,3
38596,0,8913,5309,2
38597,0,8672,7124,4
38598,0,601,4234,5
38599,0,4463,1662,2
38600,0,2158,8260,3
38601,0,8845,1136,0
38602,0,2800,9826,4
38603,0,1271,5300,1
38604,0,8760,3044,1
38605,0,4678,2752,4
38606,0,9056,8736,4
38607,0,1608,5869,5
38608,0,387,7002,3
38609,0,5063,9513,2
38610,0,6282,3189,3
38611,0,515,8755,1
38612,0,9422,4034,4
38613,0,7033,3507,5
38614,0,3885,1529,2
38615,0,5650,43,3
38616,0,1516,6341,5
38617,0,9076,664,3
38618,0,3156,9988,0
38619,0,3929,79,4
38620,0,45,8523,1
38621,0,5084,8602,4
38622,0,8457,9021,3
38623,0,3426,2797,0
38624,0,3390,9847,3
38625,0,1116,2476,5
38626,0,2159,2882,2
38627,0,6828,2763,0
38628,0,6962,6585,2
38629,0,5574,1180,1
38630,0,9845,3181,1
38631,0,3770,6473,2
38632,0,1032,326,5
38633,0,3351,8251,4
38634,0,8432,5532,3
38635,0,5304,136,4
38636,0,699,9835,1
38637,0,3814,4796,2
38638,0,4527,8030,5
38639,0,6152,2925,1
38640,0,7898,2615,5
38641,0,4233,4109,4
38642,0,7215,8095,3
38643,0,805,6354,2
38644,0,2027,1865,3
38645,0,9245,3342,4
38646,0,4117,902,4
38647,0,7599,9060,1
38648,0,218,4789,1
38649,0,4587,37,1
38650,0,8315,4978,1
38651,0,1901,9484,5
38652,0,594,6675,3
38653,0,3701,781,5
38654,0,6630,1938,5
38655,0,2039,6447,2
38656,0,1492,3716,5
38657,0,8475,7405,1
38658,0,908,3186,0
38659,0,7741,9309,1
38660,0,1,537,2
38661,0,6298,3975,5
38662,0,8323,2260,4
38663,0,8473,9805,5
38664,0,3079,7470,5
38665,0,421,5080,1
38666,0,292,1829,3
38667,0,2898,6206,5
38668,0,5867,5311,2
38669,0,7947,8505,0
38670,0,6697,4078,0
38671,0,8982,4360,5
38672,0,2588,8130,2
38673,0,329,4165,0
38674,0,6440,6464,4
38675,0,6862,5014,4
38676,0,2020,1940,5
38677,0,4779,9695,4
38678,0,5461,2641,2
38679,0,3372,8465,1
38680,0,1545,1277,4
38681,0,1324,7708,1
38682,0,803,6865,3
38683,0,5790,7845,0
38684,0,2486,7232,2
38685,0,5370,4479,3
38686,0,1691,3542,0
38687,0,2299,8549,5
38688,0,7558,4663,0
38689,0,7899,3856,3
38690,0,9856,9458,3
38691,0,9634,3242,2
38692,0,3861,6002,0
38693,0,3387,2011,0
38694,0,71,5045,3
38695,0,2342,7803,3
38696,0,9782,2457,2
38697,0,1880,7329,4
38698,0,2569,5433,5
38699,0,9702,3586,1
38700,0,2386,5420,2
38701,0,1315,2008,1
38702,0,6964,8265,5
38703,0,2501,6249,1
38704,0,4246,49,1
38705,0,1681,2090,0
38706,0,7338,6894,1
38707,0,5504,784,0
38708,0,6136,8180,3
38709,0,5977,8204,3
38710,0,2849,4617,1
38711,0,350,8741,5
38712,0,1737,5655,3
38713,0,7969,7022,0
38714,0,1024,2374,2
38715,0,1770,9109,2
38716,0,1605,1083,5
38717,0,2236,472,4
38718,0,112,3157,2
38719,0,3382,8032,0
38720,0,8449,3560,2
38721,0,766,4056,5
38722,0,8925,5916,3
38723,0,7144,7692,4
38724,0,4147,2658,5
38725,0,2838,8658,5
38726,0,1977,7882,4
38727,0,4279,1000,0
38728,0,5890,1298,4
38729,0,5010,1627,4
38730,0,8803,9185,5
38731,0,8780,2032,5
38732,0,5830,9916,4
38733,0,7081,7858,3
38734,0,2710,9828,1
38735,0,4278,4909,4
38736,0,600,9344,3
38737,0,2334,2158,5
38738,0,8136,4437,0
38739,0,7840,2501,0
38740,0,2942,1052,1
38741,0,1679,3604,5
38742,0,1182,9984,2
38743,0,7929,9811,3
38744,0,5074,4512,2
38745,0,459,2859,2
38746,0,3170,7221,4
38747,0,4686,5472,2
38748,0,3255,751,0
38749,0,358,5946,0
38750,0,3906,1020,0
38751,0,7117,1097,1
38752,0,6617,2886,4
38753,0,1860,2683,0
38754,0,9647,5972,4
38755,0,3909,472,2
38756,0,1264,9974,0
38757,0,4061,5793,1
38758,0,5659,3174,2
38759,0,9130,8405,4
38760,0,2495,8536,4
38761,0,9993,1838,2
38762,0,5851,487,2
38763,0,341,9837,1
38764,0,7953,8130,1
38765,0,2858,5464,3
38766,0,3570,9142,0
38767,0,4018,3716,1
38768,0,3922,8925,3
38769,0,5003,3135,2
38770,0,3969,7605,0
38771,0,120,6705,2
38772,0,1062,3894,2
38773,0,8933,1031,1
38774,0,6233,4637,5
38775,0,1133,7769,4
38776,0,330,8763,5
38777,0,2931,5206,3
38778,0,2516,150,4
38779,0,7337,2024,4
38780,0,4140,6538,3
38781,0,3181,9801,4
38782,0,2856,8885,4
38783,0,2035,8389,5
38784,0,4188,5053,0
38785,0,7680,6437,4
38786,0,2029,3036,4
38787,0,3341,2488,0
38788,0,7488,9175,5
38789,0,9775,952,3
38790,0,5998,2647,1
38791,0,5338,1866,3
38792,0,5063,6851,3
38793,0,8024,1926,3
38794,0,2434,8884,0
38795,0,8494,3470,1
38796,0,290,6075,2
38797,0,1428,8799,3
38798,0,2248,5180,1
38799,0,4267,9022,4
38800,0,936,3672,2
38801,0,666,3376,4
38802,0,7032,4421,2
38803,0,1993,7893,5
38804,0,988,4549,1
38805,0,6776,830,3
38806,0,5382,1526,5
38807,0,4826,5078,5
38808,0,21,1238,0
38809,0,7580,4727,2
38810,0,4442,9040,3
38811,0,3450,3705,2
38812,0,9505,9733,4
38813,0,948,5299,5
38814,0,3148,7525,5
38815,0,5298,8238,2
38816,0,7016,6014,4
38817,0,7619,6190,5
38818,0,6899,9724,1
38819,0,7570,5637,3
38820,0,8841,2396,5
38821,0,690,7593,1
38822,0,8657,911,4
38823,0,3612,5660,4
38824,0,8966,5572,0
38825,0,5397,959,4
38826,0,7338,2544,5
38827,0,7935,8252,5
38828,0,8615,7824,2
38829,0,4502,5089,3
38830,0,2208,326,5
38831,0,3949,144,1
38832,0,9629,4125,1
38833,0,8525,1886,2
38834,0,5809,8361,0
38835,0,1898,9087,1
38836,0,7153,3659,2
38837,0,5619,1175,5
38838,0,5200,2607,3
38839,0,8631,5651,1
38840,0,7978,4997,3
38841,0,384,606,3
38842,0,3104,4509,0
38843,0,3719,9456,0
38844,0,2491,806,3
38845,0,2718,9460,1
38846,0,940,899,0
38847,0,3814,686,0
38848,0,5950,1390,3
38849,0,6309,8325,2
38850,0,4410,2622,1
38851,0,871,3126,3
38852,0,4116,8112,3
38853,0,2691,6339,2
38854,0,1008,1366,4
38855,0,3356,72,1
38856,0,3782,400,3
38857,0,5909,6885,2
38858,0,3350,6964,1
38859,0,9862,7643,5
38860,0,513,4138,0
38861,0,2629,6715,3
38862,0,2454,1730,4
38863,0,2691,9978,3
38864,0,5596,7661,5
38865,0,2969,9718,2
38866,0,8977,7579,5
38867,0,7970,9791,1
38868,0,2226,9422,4
38869,0,5423,4636,2
38870,0,9482,3380,1
38871,0,23,2276,4
38872,0,5140,3909,5
38873,0,9175,5803,1
38874,0,8415,6953,4
38875,0,2008,6751,2
38876,0,9849,9974,5
38877,0,9712,4639,4
38878,0,8004,8910,2
38879,0,6468,4535,3
38880,0,6215,8402,1
38881,0,6598,8043,5
38882,0,6974,6955,0
38883,0,4527,3607,3
38884,0,2835,4655,0
38885,0,9760,5197,3
38886,0,2169,5619,0
38887,0,9797,2585,4
38888,0,6021,6667,0
38889,0,5141,6635,1
38890,0,1310,5566,1
38891,0,8368,219,1
38892,0,2980,787,5
38893,0,33,4014,4
38894,0,8896,6187,4
38895,0,5368,6030,3
38896,0,2348,7603,5
38897,0,8410,8906,1
38898,0,2921,1346,1
38899,0,4472,8036,3
38900,0,7057,6996,5
38901,0,5878,7520,1
38902,0,2613,3453,5
38903,0,9813,9371,2
38904,0,3911,8992,0
38905,0,6342,5153,5
38906,0,4672,1653,2
38907,0,9048,5637,3
38908,0,167,6702,2
38909,0,6021,6745,4
38910,0,365,8597,2
38911,0,3865,3948,3
38912,0,8888,671,0
38913,0,3782,6527,4
38914,0,428,1802,5
38915,0,9037,1012,5
38916,0,8280,7021,3
38917,0,3921,8903,2
38918,0,6222,1556,5
38919,0,4714,3702,5
38920,0,5595,3235,1
38921,0,5891,5002,4
38922,0,6018,6484,2
38923,0,3060,4984,1
38924,0,6103,1916,0
38925,0,2849,3190,2
38926,0,1184,5916,3
38927,0,5108,4513,4
38928,0,751,9638,0
38929,0,8155,3126,2
38930,0,9356,8862,1
38931,0,3743,6286,0
38932,0,9029,3803,2
38933,0,7192,464,1
38934,0,2625,2565,1
38935,0,8055,6622,0
38936,0,7633,5545,0
38937,0,1182,793,4
38938,0,8593,9921,5
38939,0,8648,1286,5
38940,0,7385,4214,5
38941,0,4319,4144,0
38942,0,8164,4201,3
38943,0,5910,337,5
38944,0,2214,9416,0
38945,0,6606,6462,3
38946,0,452,8831,1
38947,0,9173,5381,2
38948,0,6314,9467,3
38949,0,4919,711,4
38950,0,7327,2284,5
38951,0,7264,4526,3
38952,0,9578,9599,0
38953,0,3968,7396,2
38954,0,6272,4277,3
38955,0,821,3506,5
38956,0,7160,8383,3
38957,0,4456,8330,4
38958,0,865,4308,3
38959,0,2133,4160,3
38960,0,667,7262,2
38961,0,1555,4049,4
38962,0,3061,4357,1
38963,0,8525,6722,5
38964,0,2693,8112,5
38965,0,8700,233,0
38966,0,3848,8943,5
38967,0,7277,1912,2
38968,0,7708,8797,3
38969,0,849,9447,2
38970,0,3981,7260,3
38971,0,5917,8581,1
38972,0,68,7010,4
38973,0,4636,6598,1
38974,0,2019,5904,3
38975,0,2279,4212,1
38976,0,2546,7942,0
38977,0,5364,7678,1
38978,0,8992,4912,0
38979,0,446,6661,2
38980,0,9369,7028,5
38981,0,935,6949,4
38982,0,8647,9878,1
38983,0,9574,9219,2
38984,0,7810,1125,1
38985,0,9472,2221,5
38986,0,5070,9255,4
38987,0,1792,6287,1
38988,0,8899,6975,2
38989,0,7223,4316,0
38990,0,9571,7625,2
38991,0,6159,1047,4
38992,0,6195,8611,2
38993,0,6714,5953,3
38994,0,6141,7232,4
38995,0,4,7843,2
38996,0,2135,1660,3
38997,0,7039,4484,1
38998,0,1019,2378,2
38999,0,8748,2691,5
39000,0,5407,2417,4
39001,0,8940,7125,0
39002,0,2667,2563,1
39003,0,8674,8324,2
39004,0,5291,8796,4
39005,0,4310,2226,3
39006,0,89,6349,2
39007,0,4086,9099,0
39008,0,7627,5445,1
39009,0,405,6294,5
39010,0,4691,7693,1
39011,0,2588,7307,3
39012,0,5402,14,2
39013,0,4809,8856,0
39014,0,8211,2848,4
39015,0,7672,1555,0
39016,0,3731,3269,5
39017,0,7919,501,1
39018,0,1747,4641,0
39019,0,9571,5663,2
39020,0,2274,8844,4
39021,0,4990,3433,3
39022,0,1856,2852,4
39023,0,1247,9619,4
39024,0,4410,3677,2
39025,0,7662,4043,4
39026,0,5909,1638,5
39027,0,1491,6922,0
39028,0,1227,3031,0
39029,0,6346,5498,5
39030,0,4235,8070,2
39031,0,7712,4623,4
39032,0,2402,7570,2
39033,0,2292,507,1
39034,0,3842,1205,5
39035,0,6096,7457,0
39036,0,5720,3932,1
39037,0,9256,4318,2
39038,0,7471,9801,0
39039,0,3805,7798,3
39040,0,3384,8360,3
39041,0,7688,8127,4
39042,0,8975,2287,3
39043,0,1473,1002,4
39044,0,9292,9151,5
39045,0,3471,1068,5
39046,0,7888,5099,0
39047,0,2826,5833,0
39048,0,7509,1503,1
39049,0,9099,1925,4
39050,0,2752,2380,4
39051,0,1733,573,0
39052,0,2864,6122,2
39053,0,1607,9220,0
39054,0,6868,928,5
39055,0,3042,2199,2
39056,0,865,1484,4
39057,0,2266,7898,0
39058,0,2263,5166,1
39059,0,2022,532,4
39060,0,1002,408,5
39061,0,4845,4387,0
39062,0,4070,6749,1
39063,0,2630,6183,1
39064,0,1494,3783,5
39065,0,5109,5336,4
39066,0,7069,8932,1
39067,0,1896,8825,3
39068,0,5667,3128,1
39069,0,2064,3828,4
39070,0,1563,1954,3
39071,0,9319,4839,3
39072,0,4584,7423,4
39073,0,7122,1676,2
39074,0,494,693,1
39075,0,1036,8843,5
39076,0,9407,8634,3
39077,0,326,9126,2
39078,0,3673,1464,5
39079,0,1164,5090,0
39080,0,2155,2246,5
39081,0,6617,2711,3
39082,0,7393,2749,4
39083,0,161,3608,3
39084,0,4795,7387,4
39085,0,1732,3509,1
39086,0,5280,2118,2
39087,0,5730,4588,1
39088,0,2252,5646,3
39089,0,7126,5618,1
39090,0,2284,9157,1
39091,0,4400,695,0
39092,0,3036,823,5
39093,0,5036,9993,0
39094,0,1800,9774,5
39095,0,5340,3807,0
39096,0,7878,6006,5
39097,0,5914,9470,2
39098,0,1788,1712,0
39099,0,4191,2523,5
39100,0,8492,7554,3
39101,0,9883,1415,5
39102,0,6390,6345,2
39103,0,8474,6988,0
39104,0,1191,9902,3
39105,0,715,7528,3
39106,0,1617,612,5
39107,0,5513,757,4
39108,0,4355,4162,0
39109,0,9705,7897,5
39110,0,9473,4358,4
39111,0,8675,5190,0
39112,0,7281,6320,5
39113,0,8156,5904,1
39114,0,6779,7214,2
39115,0,870,8301,3
39116,0,5736,6478,2
39117,0,9342,770,1
39118,0,7555,3009,2
39119,0,4047,7307,3
39120,0,4236,3266,1
39121,0,6396,8463,4
39122,0,7056,8386,2
39123,0,4891,4819,4
39124,0,3479,2082,3
39125,0,4644,8527,3
39126,0,4067,4821,4
39127,0,1637,2855,3
39128,0,8166,8774,4
39129,0,8320,8533,1
39130,0,3217,9526,0
39131,0,7515,7380,3
39132,0,5283,3791,5
39133,0,3057,8218,5
39134,0,2390,8722,5
39135,0,976,192,5
39136,0,5628,1622,1
39137,0,8058,9948,5
39138,0,6246,6775,5
39139,0,9547,5924,1
39140,0,3578,1841,4
39141,0,6119,1998,3
39142,0,6457,4895,4
39143,0,8467,5472,5
39144,0,7984,8636,0
39145,0,8563,988,3
39146,0,9110,5702,5
39147,0,8190,3828,5
39148,0,7987,4117,2
39149,0,1517,4100,0
39150,0,8665,2803,3
39151,0,9542,6498,2
39152,0,2632,4250,5
39153,0,7454,6009,3
39154,0,8095,4245,0
39155,0,1922,7093,5
39156,0,656,9205,5
39157,0,3559,7773,5
39158,0,1852,5528,2
39159,0,5904,4941,1
39160,0,9037,4225,4
39161,0,7378,5254,3
39162,0,6222,7717,4
39163,0,3146,2346,2
39164,0,4121,973,5
39165,0,9310,9527,3
39166,0,9235,8328,3
39167,0,2286,9307,4
39168,0,1992,7771,5
39169,0,5237,6655,4
39170,0,8569,5876,1
39171,0,1875,8050,5
39172,0,9283,8484,0
39173,0,8421,4252,2
39174,0,2906,2222,3
39175,0,2362,2799,0
39176,0,8115,9747,4
39177,0,5583,4467,2
39178,0,7751,2507,2
39179,0,144,6047,1
39180,0,6492,8218,4
39181,0,2792,5801,5
39182,0,7806,8444,4
39183,0,8565,528,2
39184,0,6274,3615,0
39185,0,6277,4500,0
39186,0,434,540,0
39187,0,1939,9123,0
39188,0,7205,9106,2
39189,0,878,9062,4
39190,0,1291,1730,1
39191,0,6481,2625,0
39192,0,7364,7759,5
39193,0,7871,803,5
39194,0,5679,5580,2
39195,0,2493,6503,2
39196,0,9652,8111,0
39197,0,4967,2560,4
39198,0,9925,3463,3
